"","token","skills_count","cuny_count","pct_skills_snippets","pct_cuny_courses"
"4837","analyzing website traffic",0,1,0,0.0526315789473684
"4838","website traffic",0,1,0,0.0526315789473684
"4839","website traffic click",0,1,0,0.0526315789473684
"4840","traffic",0,1,0,0.0526315789473684
"4841","traffic click",0,1,0,0.0526315789473684
"4842","traffic click streams",0,1,0,0.0526315789473684
"4843","click",0,1,0,0.0526315789473684
"4844","click streams",0,1,0,0.0526315789473684
"4845","click streams referrals",0,1,0,0.0526315789473684
"4846","streams",0,1,0,0.0526315789473684
"4847","streams referrals",0,1,0,0.0526315789473684
"4848","streams referrals keywords",0,1,0,0.0526315789473684
"4849","referrals",0,1,0,0.0526315789473684
"4850","referrals keywords",0,1,0,0.0526315789473684
"4851","referrals keywords page",0,1,0,0.0526315789473684
"4852","keywords",0,1,0,0.0526315789473684
"4853","keywords page",0,1,0,0.0526315789473684
"4854","keywords page views",0,1,0,0.0526315789473684
"4855","page views",0,1,0,0.0526315789473684
"4856","page views drop",0,1,0,0.0526315789473684
"4857","views",0,1,0,0.0526315789473684
"4858","views drop",0,1,0,0.0526315789473684
"4859","views drop rates",0,1,0,0.0526315789473684
"4860","drop",0,1,0,0.0526315789473684
"4861","drop rates",0,1,0,0.0526315789473684
"4862","drop rates course",0,1,0,0.0526315789473684
"4863","rates",0,1,0,0.0526315789473684
"4864","rates course",0,1,0,0.0526315789473684
"4865","rates course touch",0,1,0,0.0526315789473684
"4866","course touch",0,1,0,0.0526315789473684
"4867","course touch fundamentals",0,1,0,0.0526315789473684
"4868","touch",0,1,0,0.0526315789473684
"4869","touch fundamentals",0,1,0,0.0526315789473684
"4870","touch fundamentals search",0,1,0,0.0526315789473684
"4871","fundamentals",0,1,0,0.0526315789473684
"4872","fundamentals search",0,1,0,0.0526315789473684
"4873","fundamentals search algorithms",0,1,0,0.0526315789473684
"4874","search algorithms",0,1,0,0.0526315789473684
"4875","search algorithms search",0,1,0,0.0526315789473684
"4876","algorithms search",0,1,0,0.0526315789473684
"4877","algorithms search engine",0,1,0,0.0526315789473684
"4878","search engine",0,1,0,0.0526315789473684
"4879","search engine optimization",0,1,0,0.0526315789473684
"4880","engine",0,1,0,0.0526315789473684
"4881","engine optimization",0,1,0,0.0526315789473684
"4882","engine optimization provide",0,1,0,0.0526315789473684
"4883","optimization provide",0,1,0,0.0526315789473684
"4884","optimization provide basic",0,1,0,0.0526315789473684
"4885","provide basic",0,1,0,0.0526315789473684
"4886","provide basic context",0,1,0,0.0526315789473684
"4887","basic context",0,1,0,0.0526315789473684
"4888","basic context understanding",0,1,0,0.0526315789473684
"4889","context understanding",0,1,0,0.0526315789473684
"4890","context understanding online",0,1,0,0.0526315789473684
"4891","understanding online",0,1,0,0.0526315789473684
"4892","understanding online user",0,1,0,0.0526315789473684
"4893","online user",0,1,0,0.0526315789473684
"4894","online user community",0,1,0,0.0526315789473684
"4895","user community",0,1,0,0.0526315789473684
"4896","user community behaviors",0,1,0,0.0526315789473684
"4897","community behaviors",0,1,0,0.0526315789473684
"4898","community behaviors students",0,1,0,0.0526315789473684
"4899","behaviors students",0,1,0,0.0526315789473684
"4900","behaviors students learn",0,1,0,0.0526315789473684
"4901","students learn relevant",0,1,0,0.0526315789473684
"4902","learn relevant",0,1,0,0.0526315789473684
"4903","learn relevant social",0,1,0,0.0526315789473684
"4904","relevant",0,1,0,0.0526315789473684
"4905","relevant social",0,1,0,0.0526315789473684
"4906","relevant social science",0,1,0,0.0526315789473684
"4907","social science",0,1,0,0.0526315789473684
"4908","social science theories",0,1,0,0.0526315789473684
"4909","science theories",0,1,0,0.0526315789473684
"4910","science theories homophily",0,1,0,0.0526315789473684
"4911","theories",0,1,0,0.0526315789473684
"4912","theories homophily",0,1,0,0.0526315789473684
"4913","theories homophily social",0,1,0,0.0526315789473684
"4914","homophily",0,1,0,0.0526315789473684
"4915","homophily social",0,1,0,0.0526315789473684
"4916","homophily social capital",0,1,0,0.0526315789473684
"4917","social capital",0,1,0,0.0526315789473684
"4918","social capital trust",0,1,0,0.0526315789473684
"4919","capital trust",0,1,0,0.0526315789473684
"4920","capital trust motivations",0,1,0,0.0526315789473684
"4921","trust",0,1,0,0.0526315789473684
"4922","trust motivations",0,1,0,0.0526315789473684
"4923","trust motivations well",0,1,0,0.0526315789473684
"4924","motivations",0,1,0,0.0526315789473684
"4925","motivations well",0,1,0,0.0526315789473684
"4926","motivations well business",0,1,0,0.0526315789473684
"4927","well business",0,1,0,0.0526315789473684
"4928","well business social",0,1,0,0.0526315789473684
"4929","business social",0,1,0,0.0526315789473684
"4930","business social use",0,1,0,0.0526315789473684
"4931","social use",0,1,0,0.0526315789473684
"4932","social use contexts",0,1,0,0.0526315789473684
"4933","use contexts",0,1,0,0.0526315789473684
"4934","use contexts addition",0,1,0,0.0526315789473684
"4935","contexts addition",0,1,0,0.0526315789473684
"4936","contexts addition course",0,1,0,0.0526315789473684
"4937","addition course",0,1,0,0.0526315789473684
"4938","addition course address",0,1,0,0.0526315789473684
"4939","course address",0,1,0,0.0526315789473684
"4940","course address ethical",0,1,0,0.0526315789473684
"4941","address",0,1,0,0.0526315789473684
"4942","address ethical",0,1,0,0.0526315789473684
"4943","address ethical privacy",0,1,0,0.0526315789473684
"4944","ethical",0,1,0,0.0526315789473684
"4945","ethical privacy",0,1,0,0.0526315789473684
"4946","ethical privacy issues",0,1,0,0.0526315789473684
"4947","privacy issues",0,1,0,0.0526315789473684
"4948","privacy issues relate",0,1,0,0.0526315789473684
"4949","issues relate",0,1,0,0.0526315789473684
"4950","issues relate information",0,1,0,0.0526315789473684
"4951","relate",0,1,0,0.0526315789473684
"4952","relate information",0,1,0,0.0526315789473684
"4953","relate information internet",0,1,0,0.0526315789473684
"4954","information internet",0,1,0,0.0526315789473684
"4955","information internet social",0,1,0,0.0526315789473684
"4956","internet",0,2,0,0.105263157894737
"4957","internet social",0,1,0,0.0526315789473684
"4958","internet social responsibility",0,1,0,0.0526315789473684
"4959","social responsibility",0,1,0,0.0526315789473684
"4960","social responsibility course",0,1,0,0.0526315789473684
"4961","responsibility",0,1,0,0.0526315789473684
"4962","responsibility course",0,1,0,0.0526315789473684
"4963","responsibility course teaches",0,1,0,0.0526315789473684
"4964","teaches students apply",0,1,0,0.0526315789473684
"4965","students apply",0,1,0,0.0526315789473684
"4966","students apply advanced",0,1,0,0.0526315789473684
"4967","apply advanced",0,1,0,0.0526315789473684
"4968","apply advanced machine",0,1,0,0.0526315789473684
"4969","machine learning techniques",0,2,0,0.105263157894737
"4970","learning techniques",0,2,0,0.105263157894737
"4971","learning techniques big",0,1,0,0.0526315789473684
"4972","techniques big",0,1,0,0.0526315789473684
"4973","techniques big data",0,1,0,0.0526315789473684
"4974","big data sets",0,1,0,0.0526315789473684
"4975","data sets students",0,1,0,0.0526315789473684
"4976","sets students",0,1,0,0.0526315789473684
"4977","sets students learn",0,1,0,0.0526315789473684
"4978","students learn apply",0,2,0,0.105263157894737
"4979","learn apply",0,2,0,0.105263157894737
"4980","learn apply new",0,1,0,0.0526315789473684
"4981","apply new",0,1,0,0.0526315789473684
"4982","apply new previously",0,1,0,0.0526315789473684
"4983","new previously",0,1,0,0.0526315789473684
"4984","new previously studied",0,1,0,0.0526315789473684
"4985","previously",0,1,0,0.0526315789473684
"4986","previously studied",0,1,0,0.0526315789473684
"4987","previously studied techniques",0,1,0,0.0526315789473684
"4988","studied",0,1,0,0.0526315789473684
"4989","studied techniques",0,1,0,0.0526315789473684
"4990","studied techniques large",0,1,0,0.0526315789473684
"4991","techniques large",0,1,0,0.0526315789473684
"4992","techniques large data",0,1,0,0.0526315789473684
"4993","data sets distributed",0,1,0,0.0526315789473684
"4994","sets distributed",0,1,0,0.0526315789473684
"4995","sets distributed computing",0,1,0,0.0526315789473684
"4996","distributed computing",0,1,0,0.0526315789473684
"4997","distributed computing environment",0,1,0,0.0526315789473684
"4998","computing environment",0,1,0,0.0526315789473684
"4999","computing environment particular",0,1,0,0.0526315789473684
"5000","environment",0,1,0,0.0526315789473684
"5001","environment particular",0,1,0,0.0526315789473684
"5002","environment particular course",0,1,0,0.0526315789473684
"5003","particular course",0,1,0,0.0526315789473684
"5004","particular course make",0,1,0,0.0526315789473684
"5005","course make",0,1,0,0.0526315789473684
"5006","course make use",0,1,0,0.0526315789473684
"5007","make use hadoop",0,1,0,0.0526315789473684
"5008","use hadoop",0,1,0,0.0526315789473684
"5009","use hadoop framework",0,1,0,0.0526315789473684
"5010","hadoop framework",0,1,0,0.0526315789473684
"5011","hadoop framework mahout",0,1,0,0.0526315789473684
"5012","framework",0,1,0,0.0526315789473684
"5013","framework mahout",0,1,0,0.0526315789473684
"5014","framework mahout implementation",0,1,0,0.0526315789473684
"5015","mahout",0,1,0,0.0526315789473684
"5016","mahout implementation",0,1,0,0.0526315789473684
"5017","mahout implementation machine",0,1,0,0.0526315789473684
"5018","implementation",0,1,0,0.0526315789473684
"5019","implementation machine",0,1,0,0.0526315789473684
"5020","implementation machine learning",0,1,0,0.0526315789473684
"5021","machine learning algorithms",0,1,0,0.0526315789473684
"5022","learning algorithms",0,1,0,0.0526315789473684
"5023","learning algorithms students",0,1,0,0.0526315789473684
"5024","algorithms students",0,1,0,0.0526315789473684
"5025","algorithms students learn",0,1,0,0.0526315789473684
"5026","learn apply basic",0,1,0,0.0526315789473684
"5027","apply basic",0,1,0,0.0526315789473684
"5028","apply basic text",0,1,0,0.0526315789473684
"5029","basic text",0,1,0,0.0526315789473684
"5030","basic text mining",0,1,0,0.0526315789473684
"5031","text mining",0,1,0,0.0526315789473684
"5032","text mining techniques",0,1,0,0.0526315789473684
"5033","mining techniques well",0,1,0,0.0526315789473684
"5034","techniques well",0,1,0,0.0526315789473684
"5035","techniques well implement",0,1,0,0.0526315789473684
"5036","well implement",0,1,0,0.0526315789473684
"5037","well implement basic",0,1,0,0.0526315789473684
"5038","implement",0,1,0,0.0526315789473684
"5039","implement basic",0,1,0,0.0526315789473684
"5040","implement basic recommender",0,1,0,0.0526315789473684
"5041","basic recommender",0,1,0,0.0526315789473684
"5042","basic recommender system",0,1,0,0.0526315789473684
"5043","recommender system",0,1,0,0.0526315789473684
"5044","recommender system hadoop",0,1,0,0.0526315789473684
"5045","system hadoop",0,1,0,0.0526315789473684
"5046","system hadoop course",0,1,0,0.0526315789473684
"5047","hadoop course",0,1,0,0.0526315789473684
"5048","hadoop course teaches",0,1,0,0.0526315789473684
"5049","teaches students use",0,1,0,0.0526315789473684
"5050","students use",0,1,0,0.0526315789473684
"5051","students use advanced",0,1,0,0.0526315789473684
"5052","use advanced",0,1,0,0.0526315789473684
"5053","use advanced machine",0,1,0,0.0526315789473684
"5054","learning techniques focused",0,1,0,0.0526315789473684
"5055","techniques focused",0,1,0,0.0526315789473684
"5056","techniques focused predictive",0,1,0,0.0526315789473684
"5057","focused",0,1,0,0.0526315789473684
"5058","focused predictive",0,1,0,0.0526315789473684
"5059","focused predictive outcomes",0,1,0,0.0526315789473684
"5060","predictive outcomes",0,1,0,0.0526315789473684
"5061","predictive outcomes topics",0,1,0,0.0526315789473684
"5062","outcomes",0,2,0,0.105263157894737
"5063","outcomes topics",0,1,0,0.0526315789473684
"5064","outcomes topics include",0,1,0,0.0526315789473684
"5065","topics include time",0,1,0,0.0526315789473684
"5066","include time",0,1,0,0.0526315789473684
"5067","include time series",0,1,0,0.0526315789473684
"5068","time series",0,1,0,0.0526315789473684
"5069","time series analysis",0,1,0,0.0526315789473684
"5070","series",0,1,0,0.0526315789473684
"5071","series analysis",0,1,0,0.0526315789473684
"5072","series analysis forecasting",0,1,0,0.0526315789473684
"5073","analysis forecasting",0,1,0,0.0526315789473684
"5074","analysis forecasting recommender",0,1,0,0.0526315789473684
"5075","forecasting recommender",0,1,0,0.0526315789473684
"5076","forecasting recommender systems",0,1,0,0.0526315789473684
"5077","recommender systems advanced",0,1,0,0.0526315789473684
"5078","systems advanced",0,1,0,0.0526315789473684
"5079","systems advanced regression",0,1,0,0.0526315789473684
"5080","advanced regression",0,1,0,0.0526315789473684
"5081","advanced regression techniques",0,1,0,0.0526315789473684
"5082","regression techniques",0,1,0,0.0526315789473684
"5083","regression techniques addition",0,1,0,0.0526315789473684
"5084","techniques addition",0,1,0,0.0526315789473684
"5085","techniques addition students",0,1,0,0.0526315789473684
"5086","students learn evaluate",0,1,0,0.0526315789473684
"5087","learn evaluate",0,1,0,0.0526315789473684
"5088","learn evaluate predictions",0,1,0,0.0526315789473684
"5089","evaluate predictions",0,1,0,0.0526315789473684
"5090","evaluate predictions result",0,1,0,0.0526315789473684
"5091","predictions",0,1,0,0.0526315789473684
"5092","predictions result",0,1,0,0.0526315789473684
"5093","predictions result techniques",0,1,0,0.0526315789473684
"5094","result",0,1,0,0.0526315789473684
"5095","result techniques",0,1,0,0.0526315789473684
"5096","result techniques assess",0,1,0,0.0526315789473684
"5097","techniques assess",0,1,0,0.0526315789473684
"5098","techniques assess model",0,1,0,0.0526315789473684
"5099","assess",0,1,0,0.0526315789473684
"5100","assess model",0,1,0,0.0526315789473684
"5101","assess model quality",0,1,0,0.0526315789473684
"5102","model quality",0,1,0,0.0526315789473684
"5103","model quality improve",0,1,0,0.0526315789473684
"5104","quality improve",0,1,0,0.0526315789473684
"5105","quality improve models",0,1,0,0.0526315789473684
"5106","improve",0,1,0,0.0526315789473684
"5107","improve models",0,1,0,0.0526315789473684
"5108","improve models time",0,1,0,0.0526315789473684
"5109","models time",0,1,0,0.0526315789473684
"5110","models time trend",0,1,0,0.0526315789473684
"5111","time trend",0,1,0,0.0526315789473684
"5112","time trend big",0,1,0,0.0526315789473684
"5113","trend",0,1,0,0.0526315789473684
"5114","trend big",0,1,0,0.0526315789473684
"5115","trend big data",0,1,0,0.0526315789473684
"5116","big data involves",0,1,0,0.0526315789473684
"5117","data involves",0,1,0,0.0526315789473684
"5118","data involves new",0,1,0,0.0526315789473684
"5119","involves",0,1,0,0.0526315789473684
"5120","involves new",0,1,0,0.0526315789473684
